ID,Name,Average Score,Vendor,Category,Pre-Installed
1208533,CANAL 33 MADRID,5.2,CANAL 33,Haber/Bilgi,N
1234613,CARD MATCH,0,Busidol,Oyunlar,N
1243434,CICLOPLAY,0,CICLOPLAY,Eğlence,N
1236561,CINE Home TV Go,0,Cine Home TV Go,Eğlence,N
1236903,CLICK TV,0,CLICK TV,Eğlence,N
1230841,CLICK TV PLUS,0,CLICK TV PLUS,Eğlence,N
1207434,CLUBE VV8,0,EiTV,Eğlence,N
1228672,CMS TV Pro,0,CMS TV,Eğlence,N
1216098,CN Plus,0,EiTV,Eğlence,N
214087,CNA,6.5,Mediacorp,Haber/Bilgi,N
1214236,CP Smart,10,OTT ,Eğlence,N
1231257,CRUEL TV,0,CRUEL TV,Eğlence,N
1210142,CTV Sports,10,"ChukkerTV, LLC",Eğlence,N
1152376,CafeTv24,0,Meway srl,Haber/Bilgi,N
1202555,Calcio FVG,8,Fluidstream,Eğlence,N
470560,CalcioNapoli24Tv,0,DASS GROUP S.R.L.,Eğlence,N
1226324,Calm Sea Life,0,ProArtInc.,Eğlence,N
1226321,Calm Wildlife TV,0,ProArtInc.,Eğlence,N
1139932,Canal Feel Good,6,EiTV,Yaşam,N
1242978,Canal Saúde,0,Fundação Oswaldo Cruz,Yaşam,N
1233127,Candy Block,6,Omshy Inc.,Oyunlar,N
1222546,Candy Fish Out,10,Desoline Inc.,Oyunlar,N
1238931,Candy Machine,10,Omshy Inc.,Oyunlar,N
1245266,Candy Maze,10,Bright Data,Oyunlar,N
1229583,Candy Pinball,10,Omshy Inc.,Oyunlar,N
1201967,Candy Smash,7.7,Klebo,Oyunlar,N
1095153,Cannected TV,0,Cannected,Eğitim,N
1215131,Cap Player,0,CAP PLAYER LTD,Eğlence,N
1224885,Car Fanatic,10,Bright Data,Yaşam,N
1199849,Car Rush,7.5,Bright Data,Oyunlar,N
1204097,Card Match,0,Busidol,Oyunlar,N
1210207,Card Match,8.7,Busidol,Oyunlar,N
1185847,Cards Memory Game,6,Desoline Inc.,Oyunlar,N
