ID,Name,Average Score,Vendor,Category,Pre-Installed
1160556,Radio Sound,7,Radio Sound,Entertainment,N
1243755,Radio Station One,10,InMystream,Entertainment,N
1139433,Radio Studio Delta,10,Fluidstream,Life,N
1235170,Radio Veronica,0,Triple,Entertainment,N
1061455,Radio WoW,6,Fluidstream,Entertainment,N
458732,Radio [Dutch],9.1,sofdzy,Entertainment,N
1109575,RadioCortina,8.7,Radio Data Net,Entertainment,N
999090,RadioNetwork TV,6.3,Radionetwork,Entertainment,N
1023668,RadioSwissJazz,7,rascal1978,Entertainment,N
1159943,RadioVerse,6.4,Castify.ai,Entertainment,N
1203790,Radioactive Ball,8,Bright Data,Game,N
1228364,Radiomusica TV,0,,Entertainment,N
1226610,Radyo Gunes,10,Radyo Gunes,Entertainment,N
1227113,Rail Runner,6.8,Inlogic Software s.r.o.,Game,N
1241445,Rainbow Wings,0,Desoline Inc.,Game,N
471284,Rampart Heroes,6.9,Retinmount s.r.o.,Game,N
1226246,Ramses Slot Machine,9.3,Omshy Inc.,Game,N
951562,Rapid Drift,6.7,Retinmount s.r.o.,Game,N
1222273,Rasuh MZM TV,0,Rasuh Mzm TV,Entertainment,N
4138,Rat Fishing Trial,6.5,"Bliss soft Co., Ltd.",Game,N
4139,Rat Fishing Trial,7,"Bliss soft Co., Ltd.",Game,N
1244973,Real Estate Search - MoveTube,10,MoveTube,Life,N
1228682,Real KeV3n,8,Bright Data,Entertainment,N
1211096,Real Madrid Play,8,Real Madrid Club De Fútbol,Entertainment,N
1116084,Real Music TV,6.7,Castify.ai,Entertainment,N
1144444,Real-a-Tour,7.7,"Exarka, LLC",Life,N
1224882,RealTV Player,6,Digit Solutions LTD,Entertainment,N
955392,Red Baron,7.8,Retinmount s.r.o.,Game,N
1232176,Red Bull TV,9.6,Red Bull Media House,Entertainment,N
1235865,Red Heifer,2,Red Heifer,Entertainment,N
1227127,Red Play,10,Red Play,Entertainment,N
1230464,Red Sea,10,Red Sea,Entertainment,N
1210808,Rede Furacão,0,Mediastream Brasil,Entertainment,N
1224373,Redeem TV,9,Redeem TV,Life,N
1244250,Redplay Turbo,0,Redplay Turbo,Entertainment,N
1026146,Redplayer,5.2,elliotbrt,Entertainment,N
1083250,Reju50,10,Reju50,Life,N
1208947,Relax Play,10,OTT ,Entertainment,N
1206806,Relax Your Dog TV,6,MlvFun,Entertainment,N
969807,RelaxWallpapers,3.9,Support.ua,Entertainment,N
1026116,Relaxifire,5.2,pureqml,Entertainment,N
1202314,Relaxing Rainstorm,7.3,MlvFun,Life,N
1201972,Relaxing Water Flowing,7,MlvFun,Life,N
1174981,Relaxing Wave,7,MlvFun,Life,N
1219249,Relevant,0,Pri Hadar Communications ,News/Info,N
1151428,Remotemeeting,6.3,RSUPPORT,Life,N
1178247,Rep Dat TV,8.7,Castify.ai,Entertainment,N
1221532,Restore7 TV,0,Lightcast.com,Life,N
1135895,Rete Biella Tv,10,Associazione Alpi tv,Entertainment,N
1211317,Retrocrush,8.8,Cinedigm,Entertainment,N
1204483,Revelation TV,10,Gizmeon,Entertainment,N
1028698,Rhoma Irama's Songs Videos Collection,0,ghozien,Entertainment,N
1220881,Rick Renner,8.7,Lightcast.com,Life,N
1220610,Rien TV Star,0,RIEN TV STAR,Entertainment,N
1209626,Rings Challenge,9.4,Desoline Inc.,Game,N
1136748,Ringside Network,10,Ringside,Entertainment,N
1091112,Ritmo 80,4,Fluidstream,Entertainment,N
1132492,Rivolut Player,6,rivolut player ,Entertainment,N
1101171,RmPlay,6,EiTV,Entertainment,N
1243428,Road Runner TV,8,Road Runner TV,Entertainment,N
9156,RockSwap Adventures,6.7,Accedo Broadband AB,Game,N
239689,Rocket Jump,7.7,Advanced Mobile Applications Ltd.,Game,N
1241414,Rocket TV,6,Ferie TV,Entertainment,N
1063116,Romania Live,5.3,TVRomaniaLive,Entertainment,N
1226742,Romania Pro TV,10,Romania Pro TV,Entertainment,N
1118791,RoomIPTV,7.9,Technoware,Entertainment,N
1160146,Rox play,10,EiTV,Entertainment,N
1230846,RoyPlayer,6,RoyPlayer,Entertainment,N
951264,Roya,6.9,Roya Media Group,Entertainment,N
950940,Royal IPTV,7.1,Isidev,Entertainment,N
1214172,Royal IPTV 2,6,Isidev,Entertainment,N
1198409,Royal Opera House Stream,10,Royal Opera House Covent Garden Foundation,Entertainment,N
1231944,RoybiVerse,7,ROYBI INC,Education,N
284786,RuTvDom,6.8,rutvdom,Entertainment,N
955007,Rudaw TV,10,Rudaw Media Network,News/Info,N
1224086,Rugby Kickoff,7,Omshy Inc.,Game,N
1202052,Rumble,9.5,Rumble USA Inc.,Entertainment,N
1070703,Runtime,8.3,Runtime Media,Entertainment,N
1242086,Russian TV: Watch Online,6,Limex,Entertainment,N
1217715,S.S. Lazio TV,0,HiWay Media,Entertainment,N
1238836,SABC+,6,SABC,Entertainment,N
1236745,SAFF+,0,Saudi Arabian Football Federation,Entertainment,N
452857,SATV Free M3U Player,6,Binary Integrated Solutions,Entertainment,N
1228009,SCB NEXT,0,SC Braga,Entertainment,N
1115217,SCTV,10,Instituto Superior de Ensino Santa Cecilia,News/Info,N
1239638,SE Stream,0,Tivo Tech Pvt Ltd,Entertainment,N
1245952,SEE IPTV,0,SEE IPTV,Entertainment,N
1244979,SET Play,0,EiTV,Entertainment,N
1213354,SFCNtv,6,Tivo Tech Pvt Ltd,Entertainment,N
1168665,SHASHA,8,SHASHA,Entertainment,N
1205759,SHG Living,0,SHG Living,Entertainment,N
1223144,SIDI+,10,MultTV,Entertainment,N
1223153,SITETV Play,10,MultTV,Entertainment,N
950704,SKAT,7.7,SKAT TV,Entertainment,N
473755,SKWAD,7.8,"Toon Goggles, Inc.",Entertainment,N
1234753,SKYLINE,0,SKYLINE,Entertainment,N
472130,SKYNET TV,3.8,Call Master LLC,Entertainment,N
1233984,SLAPPIN TV,10,ISG GO,Entertainment,N
1162915,SOL Play,7.1,EiTV,Entertainment,N
1032569,SOOP,8,"SOOP Co., Ltd.",Entertainment,N
1238586,SP2 TV,0,EiTV,Entertainment,N
1177499,SPFC Play,10,EiTV,Entertainment,N
240392,SPG,7.4,Busidol,Game,N
1244793,SPRO SMART,0,SPRO SMART,Entertainment,N
1201117,SPlay,8,Media content production and broadcast,Entertainment,N
339090,SS IPTV,6,SS IPTV Team,Entertainment,N
1240953,SS-STREAMING TV,7,SS STREAMING TV,Entertainment,N
1085887,SSundee,9,PlayWorks Digital,Entertainment,N
1236464,STAGE+,0,Deutsche Grammophon GmbH,Entertainment,N
1237337,STAR IPTV,6.3,OTT ,Entertainment,N
360956,"START: Watch movies, TV series",6.3,Start.Ru LLC,Entertainment,N
464469,STARZ,7.6,Starz Entertainment LLC,Entertainment,Y
1241838,STREAM PLAY,0,STREAM PLAY,Entertainment,N
1238291,STZ Player,7.3,OTT ,Entertainment,N
1082407,SURAM,10,Suram,Entertainment,N
1242243,SVNow,7.3,Tivo Tech Pvt Ltd,Entertainment,N
464319,SWEET.TV,6.6,VAN Group,Entertainment,N
467885,SX3,8.4,CCMA S.A.,Entertainment,N
1226072,Saatchi Art on TV,6.6,Saatchi Art Online,Life,N
1203078,SafeTV,0,Lightcast.com,Entertainment,N
1225756,Sailing TV,0,Bright Data,Life,N
1222939,Sainaplay,0,Saina Infotainments Pvt Ltd,Entertainment,N
1243027,Salamtvip,0,Salamtvip,Entertainment,N
1207754,Salem News Channel,9.6,Salem Media Group,News/Info,N
1108621,Sama Flix,6,samaflix,Entertainment,N
1247782,Sanatan Satya,6,Sanatan Satya,Entertainment,N
1216370,Sanatana Satya TV,8,Sanatana Satya TV,Entertainment,N
1222709,Sanskar Tv,10,Sanskar TV,Life,N
1235560,Santa Rush,10,Omshy Inc.,Game,N
957873,Sapphire,6.1,Muvi Entertainment Pvt Ltd,Entertainment,N
1219183,Sat TV,6,Cable Satelite,Entertainment,N
1241545,Satisfying TV,0,Bright Data,Entertainment,N
1238613,Satlive Player,0,Satlive Player,Entertainment,N
1175022,SaudadeFM,7.8,Saudade FM,News/Info,N
1221893,Scandic IPTV Player,10,OTT ,Entertainment,N
1126342,Scare TV,6.9,Castify.ai,Entertainment,N
1133112,Schlager Radio,8.2,radio B2 GmbH,Life,N
1205519,Science Channel GO,6.8,Discovery Communications LLC,Entertainment,N
1211869,Science and robots,9,Invisionery Media,Entertainment,N
1050845,Screach TV,7.1,Screenreach Interactive Ltd,Entertainment,N
1230487,Screen IPTV,10,SCREEN IPTV,Entertainment,N
1076544,Screen iL,7.3,Stream iL Inc,Entertainment,N
1208312,Screensave the planet,7.3,Bright Data,Entertainment,N
1237304,Screensaver Collection,7.6,Bright Data,Entertainment,N
1241373,Script TV,0,Script Network,Entertainment,N
1238934,SeaWorld Hunter,10,Desoline Inc.,Game,N
1204253,Seattle Symphony+,10,Seattle Symphony,Entertainment,N
1050898,Sedition Art,7.3,Sedition Ltd,Life,N
1130338,SeeTV,8,Evrokom Carevec,Entertainment,N
258485,Selecta,6.3,musicbrokers,Entertainment,N
